ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
3382,40.76660720482336,-73.96498916219896,40.76724255309796,-73.96648766025501,1,69
3383,40.76724255309796,-73.96648766025501,40.767338851854326,-73.96671564802637,1,69
3384,40.767338851854326,-73.96671564802637,40.767967308341724,-73.96821526366953,1,26
3385,40.758323649130546,-73.96891412814514,40.758323649130546,-73.96891412814514,1,37
3386,40.758953968263135,-73.96845647622175,40.75963066726097,-73.97008852593798,1,28
3387,40.75963066726097,-73.97008852593798,40.759002397038095,-73.97053295308052,1,28
3388,40.7660318337239,-73.98337645046509,40.7654521785405,-73.98199362267539,1,336
3389,40.763354467526554,-73.98282548001764,40.763354467526554,-73.98282548001764,1,1630
3390,40.75984095990302,-73.98417384887131,40.75864495542597,-73.98134095180052,1,641
3391,40.75603185048771,-73.97902382118308,40.75535422016727,-73.97741673091241,1,641
3392,40.75535422016727,-73.97741673091241,40.754974240548336,-73.97651576943358,1,641
3393,40.754974240548336,-73.97651576943358,40.75487701046937,-73.97628517395896,1,641
3394,40.75487701046937,-73.97628517395896,40.754720734537855,-73.97590687072069,1,641
3395,40.75145551751827,-73.97602533495483,40.75114706347466,-73.97530318741433,1,837
3396,40.75114706347466,-73.97530318741433,40.75076428988794,-73.97440762760657,1,837
3397,40.75076428988794,-73.97440762760657,40.750526243832546,-73.97385702968815,1,837
3398,40.750526243832546,-73.97385702968815,40.75041765161792,-73.97360259235506,1,837
3399,40.75041765161792,-73.97360259235506,40.750369595372,-73.9734897160565,1,837
3400,40.750369595372,-73.9734897160565,40.750369595372,-73.9734897160565,1,789
3401,40.750369595372,-73.9734897160565,40.74982849694405,-73.97220486340385,1,627
3402,40.74982849694405,-73.97220486340385,40.74942411667311,-73.97249804375689,2,862
3403,40.74942411667311,-73.97249804375689,40.74915682708823,-73.97269194512126,2,862
3404,40.74915682708823,-73.97269194512126,40.74882266854098,-73.97293446152511,2,817
3405,40.74882266854098,-73.97293446152511,40.74853358600736,-73.97314419537359,2,808
3406,40.74853358600736,-73.97314419537359,40.7483953777342,-73.97324477821391,2,638
3407,40.7483953777342,-73.97324477821391,40.748205387924735,-73.97338317275158,2,587
3408,40.748205387924735,-73.97338317275158,40.748059356541766,-73.9734897160565,2,536
3409,40.748059356541766,-73.9734897160565,40.748024152547664,-73.97317995816127,1,85
3410,40.75957367031813,-73.96055085123817,40.76014568865625,-73.96179919604508,1,341
3411,40.76014568865625,-73.96179919604508,40.76081624092496,-73.96289759791414,1,341
