ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
75,40.75665416024597,-73.9785654242016,40.75603185048771,-73.97902382118308,150,70590
76,40.75603185048771,-73.97902382118308,40.75540488411646,-73.97948296322262,142,67425
77,40.75540488411646,-73.97948296322262,40.75478220182916,-73.9799374486492,224,109599
78,40.75478220182916,-73.9799374486492,40.75415486292887,-73.98039491430808,223,109242
79,40.75415486292887,-73.98039491430808,40.753480957898816,-73.9808879564901,215,97838
80,40.753480957898816,-73.9808879564901,40.75281394465597,-73.98137187171068,230,103421
81,40.75281394465597,-73.98137187171068,40.75219685030424,-73.9818218867888,224,100502
82,40.75219685030424,-73.9818218867888,40.75157696198472,-73.98227488209922,213,91872
83,40.75157696198472,-73.98227488209922,40.75095893631039,-73.98272396585473,179,90314
84,40.75095893631039,-73.98272396585473,40.75034109690058,-73.98317956886842,175,92324
85,40.75034109690058,-73.98317956886842,40.74972381628432,-73.98362082951414,177,93021
86,40.74972381628432,-73.98362082951414,40.7491018790551,-73.98407587373427,199,101301
87,40.7491018790551,-73.98407587373427,40.74843896363166,-73.98455997521937,195,100170
88,40.74843896363166,-73.98455997521937,40.74777288171141,-73.98504593934966,191,96003
89,40.74777288171141,-73.98504593934966,40.74716789455342,-73.98549204287288,188,92223
90,40.74716789455342,-73.98549204287288,40.74652900725295,-73.98595397888022,187,91615
91,40.74652900725295,-73.98595397888022,40.745920853598136,-73.98639281808718,209,103896
92,40.745920853598136,-73.98639281808718,40.745300965278616,-73.98684599966212,196,96658
93,40.745300965278616,-73.98684599966212,40.74467828299131,-73.98730067135321,189,94376
94,40.74467828299131,-73.98730067135321,40.74406714910419,-73.98774509849575,189,92097
95,40.74406714910419,-73.98774509849575,40.743450986075054,-73.98819399598675,183,86516
96,40.743450986075054,-73.98819399598675,40.7428171279166,-73.98864829514879,364,218307
97,40.7428171279166,-73.98864829514879,40.74259696325504,-73.98880680625454,365,219269
98,40.74259696325504,-73.98880680625454,40.742405110800384,-73.98894929861164,365,220473
99,40.742405110800384,-73.98894929861164,40.74136426466772,-73.98913705324688,233,144050
100,40.74136426466772,-73.98913705324688,40.74058251248112,-73.98935162997287,228,134338
101,40.74058251248112,-73.98935162997287,40.73984825774688,-73.98958669579595,240,140302
102,40.73984825774688,-73.98958669579595,40.739176960420096,-73.98976495094072,242,137609
103,40.739176960420096,-73.98976495094072,40.73848871302207,-73.98995121545981,242,131301
104,40.73848871302207,-73.98995121545981,40.737801396946644,-73.99013114698525,246,131396
105,40.737801396946644,-73.99013114698525,40.73711426713573,-73.9903425572144,235,123002
106,40.73711426713573,-73.9903425572144,40.736525671255414,-73.99073743799487,234,123262
107,40.736525671255414,-73.99073743799487,40.73587672567092,-73.99120607952489,236,123558
108,40.73587672567092,-73.99120607952489,40.73520468328606,-73.99169129859712,232,123857
109,40.73520468328606,-73.99169129859712,40.73479378375695,-73.99071694889777,346,215765
110,40.73479378375695,-73.99071694889777,40.73397794516335,-73.99094493666914,351,282491
111,40.73397794516335,-73.99094493666914,40.73321388810606,-73.99111387858794,378,286526
112,40.73321388810606,-73.99111387858794,40.73244889972617,-73.99128896723589,334,276870
113,40.73244889972617,-73.99128896723589,40.73174444731499,-73.9914618207096,330,275771
114,40.73174444731499,-73.9914618207096,40.731165909718705,-73.99192096274915,160,164038
115,40.731165909718705,-73.99192096274915,40.73060096943232,-73.9923996625632,185,196259
116,40.73060096943232,-73.9923996625632,40.73007886998532,-73.99284092320892,168,162972
117,40.73007886998532,-73.99284092320892,40.729579867338686,-73.99326188102205,169,162916
118,40.729579867338686,-73.99326188102205,40.72900784900057,-73.99374691382975,176,167185
119,40.72900784900057,-73.99374691382975,40.72841198880401,-73.994251876941,171,162825
120,40.72841198880401,-73.994251876941,40.72782153027851,-73.9947583301684,161,151424
121,40.72782153027851,-73.9947583301684,40.727210955184944,-73.99526999880231,115,100263
122,40.727210955184944,-73.99526999880231,40.72652717813538,-73.99584723254696,107,95587
123,40.72652717813538,-73.99584723254696,40.72590803487393,-73.99637193969724,104,94257
124,40.72590803487393,-73.99637193969724,40.725501978222326,-73.9967161565285,105,94232
125,40.725501978222326,-73.9967161565285,40.725377739788094,-73.99679978929758,134,124795
126,40.725377739788094,-73.99679978929758,40.72423482069898,-73.99778494233902,89,107707
127,40.72423482069898,-73.99778494233902,40.72302093482809,-73.99881181863275,90,108958
128,40.72302093482809,-73.99881181863275,40.72179196153116,-73.99985285102993,81,104078
129,40.72179196153116,-73.99985285102993,40.720863246639,-74.00064484776507,83,103299
130,40.720863246639,-74.00064484776507,40.71993788450818,-74.00142492357101,73,97039
131,40.71993788450818,-74.00142492357101,40.71940572677715,-74.00187680129432,73,96944
132,40.71940572677715,-74.00187680129432,40.71915296582475,-74.00209081922675,73,93264
133,40.71915296582475,-74.00209081922675,40.71863887575206,-74.00252835458208,73,93209
134,40.71863887575206,-74.00252835458208,40.718033702329556,-74.0030428171838,70,92824
135,40.718033702329556,-74.0030428171838,40.717448831739624,-74.00353287913352,62,78002
136,40.717448831739624,-74.00353287913352,40.7168708529369,-74.00402592131553,68,87149
137,40.7168708529369,-74.00402592131553,40.716798396038975,-74.00408757487135,64,76884
138,40.716798396038975,-74.00408757487135,40.71665962897225,-74.00420399019578,63,76309
139,40.71665962897225,-74.00420399019578,40.71628672740504,-74.0045301393687,59,74607
140,40.71628672740504,-74.0045301393687,40.715759971345065,-74.00497587036287,64,78529
141,40.715759971345065,-74.00497587036287,40.715235822988355,-74.00541992497638,60,75285
142,40.715235822988355,-74.00541992497638,40.714681127250515,-74.00588633133216,61,75405
143,40.714681127250515,-74.00588633133216,40.71452783155131,-74.0060124324116,52,71524
144,40.71452783155131,-74.0060124324116,40.71417318390697,-74.00630393638396,52,71117
145,40.71417318390697,-74.00630393638396,40.71361792937557,-74.00675283387496,73,91324
146,40.71361792937557,-74.00675283387496,40.71304460718582,-74.00722538695989,75,91052
147,40.71304460718582,-74.00722538695989,40.71254076166169,-74.00766012834742,62,80902
148,40.71254076166169,-74.00766012834742,40.711992585182024,-74.0081224368838,67,87126
149,40.711992585182024,-74.0081224368838,40.71138983319826,-74.0086337329887,72,92654
150,40.71138983319826,-74.0086337329887,40.71088691899673,-74.00906288644067,68,82426
151,40.71088691899673,-74.00906288644067,40.710412875795654,-74.00947397223429,62,82046
152,40.710412875795654,-74.00947397223429,40.710326821587834,-74.00954289010636,61,81813
153,40.710326821587834,-74.00954289010636,40.70980583972795,-74.00998787604246,52,73343
154,40.70980583972795,-74.00998787604246,40.709153913911145,-74.01054182672222,50,72247
155,40.709153913911145,-74.01054182672222,40.70879684482806,-74.01084599668188,43,64679
156,40.70879684482806,-74.01084599668188,40.708591953857066,-74.01101456607165,22,16702
157,40.708591953857066,-74.01101456607165,40.70830398891056,-74.01124795551408,23,16654
158,40.70830398891056,-74.01124795551408,40.707451828735735,-74.01194681998969,21,14190
159,40.707451828735735,-74.01194681998969,40.70676693409906,-74.01250784872117,28,15024
160,40.70676693409906,-74.01250784872117,40.70587118802677,-74.01324042707473,28,15495
161,40.70587118802677,-74.01324042707473,40.70463252897484,-74.01422017844513,11,7334
162,40.70463252897484,-74.01422017844513,40.70482661660373,-74.0149771574507,19,9947
163,40.70482661660373,-74.0149771574507,40.704944522044315,-74.01563746517087,20,10848
164,40.704944522044315,-74.01563746517087,40.704944522044315,-74.01563746517087,17,9077
165,40.704944522044315,-74.01563746517087,40.7048370474168,-74.01565031742268,14,5767
166,40.7048370474168,-74.01565031742268,40.70478358949982,-74.01524407450655,20,8541
167,40.70478358949982,-74.01524407450655,40.70473329807967,-74.01500602845115,20,8341
168,40.70473329807967,-74.01500602845115,40.70452356423118,-74.01424476536165,9,4543
169,40.70452356423118,-74.01424476536165,40.703614220849,-74.01440346273192,8,3696
170,40.703614220849,-74.01440346273192,40.70315153978358,-74.01443829419698,2,827
171,40.70315153978358,-74.01443829419698,40.702685319692314,-74.01415200563115,2,853
172,40.702685319692314,-74.01415200563115,40.702403687739455,-74.01376066387655,2,758
173,40.702403687739455,-74.01376066387655,40.70244149943683,-74.0128369781264,2,113
174,40.71887319651708,-74.00658612713038,40.71826895441716,-74.00705197469262,3,418
175,40.71826895441716,-74.00705197469262,40.71902891365503,-74.0087469818163,6,704
176,40.71902891365503,-74.0087469818163,40.719295830710884,-74.00869892557037,93,55682
177,40.719295830710884,-74.00869892557037,40.71996172636662,-74.00858213771691,96,58817
178,40.71996172636662,-74.00858213771691,40.71996172636662,-74.00858213771691,47,21984
179,40.71996172636662,-74.00858213771691,40.720645503416186,-74.008465908657,100,59343
180,40.720645503416186,-74.008465908657,40.72119647386364,-74.00836774725543,62,44313
181,40.72119647386364,-74.00836774725543,40.72133002552383,-74.00834316033892,65,44711
182,40.72133002552383,-74.00834316033892,40.72198474530842,-74.00823084283391,67,44139
183,40.72198474530842,-74.00823084283391,40.72264393544146,-74.0081185253289,67,43789
184,40.72264393544146,-74.0081185253289,40.723284871651636,-74.00800956058524,73,47759
185,40.723284871651636,-74.00800956058524,40.72365404792847,-74.00794716197134,66,44843
186,40.72365404792847,-74.00794716197134,40.7237577972656,-74.00792965310654,66,46992
187,40.7237577972656,-74.00792965310654,40.72431137541633,-74.00867545624097,31,27410
188,40.72431137541633,-74.00867545624097,40.72451831529703,-74.00894814749691,40,31299
189,40.72451831529703,-74.00894814749691,40.724772380101065,-74.00929925611538,40,31102
190,40.724772380101065,-74.00929925611538,40.725111195261285,-74.00979248456193,14,12498
191,40.725111195261285,-74.00979248456193,40.72530025374815,-74.01009069405698,13,12374
192,40.72530025374815,-74.01009069405698,40.72555785757805,-74.01045744889507,14,12698
193,40.72555785757805,-74.01045744889507,40.72580652071103,-74.01092981571547,14,12647
194,40.72580652071103,-74.01092981571547,40.726176069516896,-74.01087225997908,83,70146
195,40.726176069516896,-74.01087225997908,40.72839205850047,-74.01062508696225,45,37204
196,40.72839205850047,-74.01062508696225,40.729111039544144,-74.01055523776759,45,37204
197,40.729111039544144,-74.01055523776759,40.72982294253609,-74.01047756546313,53,42299
198,40.72982294253609,-74.01047756546313,40.73056874567052,-74.01040268712646,53,42458
199,40.73056874567052,-74.01040268712646,40.73128679539159,-74.01033805333833,54,42455
200,40.73128679539159,-74.01033805333833,40.73200652149334,-74.01027155690502,54,42190
201,40.73200652149334,-74.01027155690502,40.73241816608052,-74.01023579411736,55,42753
202,40.73241816608052,-74.01023579411736,40.73314478396948,-74.01016017072261,54,42562
203,40.73314478396948,-74.01016017072261,40.73386879415517,-74.01009684078612,54,42334
204,40.73386879415517,-74.01009684078612,40.73421915771557,-74.01006554834692,57,43252
205,40.73421915771557,-74.01006554834692,40.73454288544974,-74.01003704987549,57,43062
206,40.73454288544974,-74.01003704987549,40.735314765616835,-74.00997129850025,52,42909
207,40.735314765616835,-74.00997129850025,40.73597376948536,-74.00991970322846,50,40553
208,40.73597376948536,-74.00991970322846,40.73694923677182,-74.00983383528516,43,32562
209,40.73694923677182,-74.00983383528516,40.737556645368564,-74.00980645440086,43,32514
210,40.737556645368564,-74.00980645440086,40.73881244075624,-74.00990573338953,42,32177
211,40.73881244075624,-74.00990573338953,40.73929710103491,-74.00985115788545,43,32209
212,40.73929710103491,-74.00985115788545,40.73991494044471,-74.00955071321616,43,32224
213,40.73991494044471,-74.00955071321616,40.74235239794148,-74.00868737717019,43,32239
214,40.74235239794148,-74.00868737717019,40.74229856749546,-74.00854264963885,55,32945
215,40.74229856749546,-74.00854264963885,40.7425408976348,-74.00792779046135,31,11468
216,40.7425408976348,-74.00792779046135,40.742833891723315,-74.00770483183202,105,64717
217,40.742833891723315,-74.00770483183202,40.74310323021792,-74.00750701891275,109,44389
218,40.74310323021792,-74.00750701891275,40.7431587370446,-74.00746641324758,110,46022
219,40.7431587370446,-74.00746641324758,40.743469985055995,-74.00723786668266,111,48176
220,40.743469985055995,-74.00723786668266,40.74406081611054,-74.00681094840492,104,54966
221,40.74406081611054,-74.00681094840492,40.74464587296499,-74.00638496144977,115,60072
222,40.74464587296499,-74.00638496144977,40.74523092981944,-74.0059599058172,109,62328
223,40.74523092981944,-74.0059599058172,40.74581598667389,-74.00553485018466,122,63520
224,40.74581598667389,-74.00553485018466,40.746394710534695,-74.00510662805527,102,52707
225,40.746394710534695,-74.00510662805527,40.74702298075757,-74.00465288768677,107,53974
226,40.74702298075757,-74.00465288768677,40.74768999400042,-74.00416785487907,99,53790
227,40.74768999400042,-74.00416785487907,40.74835495833356,-74.00368393965849,114,58574
228,40.74835495833356,-74.00368393965849,40.74897391533048,-74.00323597349009,111,58328
229,40.74897391533048,-74.00323597349009,40.7495898920951,-74.00278633094102,130,60293
230,40.7495898920951,-74.00278633094102,40.75022021122769,-74.00231973832071,125,61989
231,40.75022021122769,-74.00231973832071,40.75082799235347,-74.00188183043633,114,59852
232,40.75082799235347,-74.00188183043633,40.75144490044068,-74.00142995271302,119,60322
233,40.75144490044068,-74.00142995271302,40.75207615089587,-74.00098422171885,121,61258
234,40.75207615089587,-74.00098422171885,40.7526893336927,-74.00053048135035,118,60981
235,40.7526893336927,-74.00053048135035,40.753918493254154,-73.99963436274903,119,62130
236,40.753918493254154,-73.99963436274903,40.754585506497,-73.9991480260897,126,65349
237,40.754585506497,-73.9991480260897,40.75525643129475,-73.99865889546258,75,35091
238,40.75525643129475,-73.99865889546258,40.75587315311744,-73.99820888038447,76,36160
239,40.75587315311744,-73.99820888038447,40.75648819855947,-73.99776072795154,85,39197
240,40.75648819855947,-73.99776072795154,40.757110322053215,-73.99730698758304,81,35940
241,40.757110322053215,-73.99730698758304,40.757741199979364,-73.99684710048543,80,35421
242,40.757741199979364,-73.99684710048543,40.757962109699,-73.9966859816764,80,35805
243,40.757962109699,-73.9966859816764,40.75833519753073,-73.99641384921402,80,35811
244,40.75833519753073,-73.99641384921402,40.7589809766184,-73.9959431587743,83,37321
245,40.7589809766184,-73.9959431587743,40.759626383177036,-73.99547246833457,77,34273
246,40.759626383177036,-73.99547246833457,40.760299915678054,-73.99498128879773,134,73250
247,40.760299915678054,-73.99498128879773,40.76092464687507,-73.99452587204857,137,73613
248,40.76092464687507,-73.99452587204857,40.7615514269818,-73.99406877891873,133,69414
249,40.7615514269818,-73.99406877891873,40.762184912611204,-73.99360684291139,140,68830
250,40.762184912611204,-73.99360684291139,40.762802565756495,-73.99315645530424,137,69177
251,40.762802565756495,-73.99315645530424,40.76342822827611,-73.99270010723248,118,51553
252,40.76342822827611,-73.99270010723248,40.764057429821584,-73.99224133772198,103,47966
253,40.764057429821584,-73.99224133772198,40.76468625883802,-73.99178517591473,105,49343
254,40.76468625883802,-73.99178517591473,40.76530838233177,-73.99132901410749,105,49725
255,40.76530838233177,-73.99132901410749,40.76591467334139,-73.99088719466822,113,48428
256,40.76591467334139,-73.99088719466822,40.766547972706284,-73.99042525866088,116,60408
257,40.766547972706284,-73.99042525866088,40.76718276218733,-73.98996239133095,104,56627
258,40.76718276218733,-73.98996239133095,40.767824815984625,-73.9894993377365,98,50381
259,40.767824815984625,-73.9894993377365,40.76844544936222,-73.98904876386483,112,54819
260,40.76844544936222,-73.98904876386483,40.76911749174708,-73.98856093708935,110,51667
261,40.76911749174708,-73.98856093708935,40.7700555198652,-73.99078046509878,34,12171
262,40.7700555198652,-73.99078046509878,40.77031908415971,-73.99140184353445,34,11845
263,40.77031908415971,-73.99140184353445,40.7705981084093,-73.9911906195698,31,11286
264,40.7705981084093,-73.9911906195698,40.770976225383045,-73.99091308543638,33,11459
265,40.770976225383045,-73.99091308543638,40.77118316526375,-73.99077022055023,33,11360
266,40.77118316526375,-73.99077022055023,40.77162125941265,-73.99045878627432,32,11193
267,40.77162125941265,-73.99045878627432,40.771794857944435,-73.99033138134327,31,11776
268,40.771794857944435,-73.99033138134327,40.77222959933198,-73.99000914372525,32,12472
269,40.77222959933198,-73.99000914372525,40.77249092845226,-73.98981989897385,28,11889
270,40.77249092845226,-73.98981989897385,40.77249092845226,-73.98981989897385,20,6747
271,40.77249092845226,-73.98981989897385,40.77286569266466,-73.98954869783407,28,11602
272,40.734687985510114,-73.99997299164474,40.73478391173744,-73.99871384349571,49,30077
273,40.73478391173744,-73.99871384349571,40.73478391173744,-73.99871384349571,80,55931
274,40.73478391173744,-73.99871384349571,40.73343684673541,-73.99548885961225,48,23480
275,40.73343684673541,-73.99548885961225,40.73273090420807,-73.99381396905662,36,17418
276,40.73273090420807,-73.99381396905662,40.73174444731499,-73.9914618207096,21,3932
277,40.73174444731499,-73.9914618207096,40.7315864950028,-73.99109245816825,184,99499
278,40.7315864950028,-73.99109245816825,40.73144381638118,-73.99074619242727,183,99599
279,40.73144381638118,-73.99074619242727,40.73128064866246,-73.99035075285325,183,99904
280,40.73128064866246,-73.99035075285325,40.730723717750394,-73.98905286168426,186,100178
281,40.730723717750394,-73.98905286168426,40.73013325922489,-73.9894827601943,286,200531
282,40.73013325922489,-73.9894827601943,40.72986373446577,-73.98967759288126,250,193129
283,40.72986373446577,-73.98967759288126,40.729557888125434,-73.98990185536225,186,152406
284,40.729557888125434,-73.98990185536225,40.72859490056175,-73.98767189653975,77,49603
285,40.72859490056175,-73.98767189653975,40.72798581558434,-73.98811893138556,268,210328
286,40.72798581558434,-73.98811893138556,40.727401876317,-73.98853895787609,248,197668
287,40.727401876317,-73.98853895787609,40.72640890016576,-73.98617581992244,127,92888
288,40.72640890016576,-73.98617581992244,40.725703888961014,-73.98450502718624,116,90877
289,40.725703888961014,-73.98450502718624,40.725472920957344,-73.98395796829368,112,90633
290,40.725472920957344,-73.98395796829368,40.724939086845644,-73.9843474474031,118,100082
291,40.724939086845644,-73.9843474474031,40.724939086845644,-73.9843474474031,80,76798
292,40.724939086845644,-73.9843474474031,40.72486290465734,-73.98440295422978,122,104933
293,40.72486290465734,-73.98440295422978,40.72426890710597,-73.98483695055926,120,100966
294,40.72426890710597,-73.98483695055926,40.72364883252193,-73.98528584805025,90,65524
295,40.72364883252193,-73.98528584805025,40.72300882763435,-73.98575188187701,86,62105
296,40.72300882763435,-73.98575188187701,40.72228016083569,-73.98626355051093,83,50861
297,40.72228016083569,-73.98626355051093,40.72254018610433,-73.98709745676288,33,10448
298,40.72254018610433,-73.98709745676288,40.72276742881762,-73.98784493627798,12,3570
299,40.72276742881762,-73.98784493627798,40.72285050279313,-73.98811688247584,13,3765
300,40.72285050279313,-73.98811688247584,40.72298219180812,-73.98854864363109,13,3721
301,40.72298219180812,-73.98854864363109,40.72303546346058,-73.98873081033075,14,5302
302,40.73135645832173,-73.98255688658111,40.732346826769714,-73.9849408861609,16,1244
303,40.732346826769714,-73.9849408861609,40.73329267799763,-73.9871816483255,11,577
304,40.73329267799763,-73.9871816483255,40.73396919073095,-73.98877458249274,21,1717
305,40.73396919073095,-73.98877458249274,40.73444714548693,-73.98989962018801,16,1587
306,40.73444714548693,-73.98989962018801,40.734915973281474,-73.9899560583373,251,173526
307,40.734915973281474,-73.9899560583373,40.735312530442606,-73.9898331237547,252,174065
308,40.735312530442606,-73.9898331237547,40.73594415342683,-73.98936038440526,227,156852
309,40.73594415342683,-73.98936038440526,40.73634536720094,-73.9890601260005,232,157671
310,40.73634536720094,-73.9890601260005,40.736522318494075,-73.98893197601137,233,157655
311,40.736522318494075,-73.98893197601137,40.736577266527206,-73.98906254743925,34,9151
312,40.736577266527206,-73.98906254743925,40.73711426713573,-73.9903425572144,23,5392
313,40.73711426713573,-73.9903425572144,40.737916880948475,-73.9922249464443,26,5128
314,40.737916880948475,-73.9922249464443,40.739271955324824,-73.99544583250834,35,6105
315,40.739271955324824,-73.99544583250834,40.740469822447075,-73.99828692521797,17,3283
316,40.740469822447075,-73.99828692521797,40.74166787583383,-74.00112894925019,22,8973
317,40.74166787583383,-74.00112894925019,40.742882879291834,-74.00399909922479,36,11724
318,40.742882879291834,-74.00399909922479,40.74364116214904,-74.00580921782127,13,1748
319,40.74364116214904,-74.00580921782127,40.74406081611054,-74.00681094840492,11,1559
320,40.74409881407243,-73.99564494927924,40.74343086950699,-73.99612886449982,154,66031
321,40.74343086950699,-73.99612886449982,40.74281098118747,-73.99657999716506,156,66647
322,40.74281098118747,-73.99657999716506,40.74281098118747,-73.99657999716506,23,4142
323,40.74281098118747,-73.99657999716506,40.74222797324273,-73.9970069154428,169,71447
324,40.74222797324273,-73.9970069154428,40.741641985065684,-73.99743383372055,166,71606
325,40.741641985065684,-73.99743383372055,40.74105599688864,-73.9978618695854,173,74537
326,40.74105599688864,-73.9978618695854,40.740469822447075,-73.99828692521797,186,78632
327,40.740469822447075,-73.99828692521797,40.73988085403772,-73.99871291217312,177,76155
328,40.73988085403772,-73.99871291217312,40.73924289805985,-73.99918490646448,176,77976
329,40.73924289805985,-73.99918490646448,40.73855185669404,-73.99968390911111,165,76000
330,40.73855185669404,-73.99968390911111,40.737861374121785,-74.00017415732535,204,106372
331,40.737861374121785,-74.00017415732535,40.73722211429228,-74.00062771142932,167,76863
332,40.73722211429228,-74.00062771142932,40.73656385548183,-74.00109486284319,164,75855
333,40.73656385548183,-74.00109486284319,40.735794396753484,-74.00154506418582,161,75899
334,40.735794396753484,-74.00154506418582,40.73553511654291,-74.00169668350436,159,76866
335,40.73553511654291,-74.00169668350436,40.73506908271616,-74.00196937476031,169,82836
336,40.73506908271616,-74.00196937476031,40.734341160975575,-74.00239498918641,128,59365
337,40.734341160975575,-74.00239498918641,40.73373486996594,-74.00274553901133,122,57239
338,40.73373486996594,-74.00274553901133,40.733624787635165,-74.00280644750907,121,56590
